area,base_kv,bus_i,name,state,va,vm,x,y,number,angle,magnitude
6,220.0,1396,bus_2127,2,-0.2610950958735379,1.0189112999284553,786.0,-2975.0,1396,0.1424474499044269,1.3739496520601429
15,110.0,291,bus_5111,5,-0.128136185185451,1.0268503696913331,1923.0,-6149.0,291,0.4780778227063996,1.033588520803344
11,110.0,80,bus_3340,3,-0.3528515019738957,1.0345568331003645,-343.0,2502.0,80,-0.2150180421564112,1.0070555141978406
12,132.0,360,bus_4169,4,0.8002769944463811,1.009070305278422,-3172.0,-1760.0,360,-0.4662670029473457,1.2308760362998474
7,66.0,1629,bus_2278,2,-0.5379532010737931,1.0388296171524911,1051.0,-3940.0,1629,0.0460774986366693,1.063139754499583
9,110.0,1379,bus_3354,3,-0.3043285003476819,1.059217262896589,-64.0,4081.0,1379,-0.075419821822262,1.067100803739816
15,110.0,418,bus_5072,5,-0.3244461791471252,1.0567422256828354,1619.0,-5329.0,418,0.5269184387520945,1.05689509519212
14,11.0,1180,bus_4482,4,1.0486241127363474,0.988611228697981,-2016.0,-3389.0,1180,0.1218018311360821,1.4827492332419083
2,33.0,1343,bus_1532,1,0.0543371939499112,1.0537768776416483,899.0,491.0,1343,-0.0049598051021229,1.0618822779099104
9,132.0,1466,bus_3072,3,-0.2871417122946056,1.064286574773872,-650.0,4053.0,1466,-0.0546752281066741,1.0788992346516326
2,23.0,431,bus_1045,1,-0.0795909308916864,1.0405649348954489,505.0,30.0,431,-0.0545195921087763,1.042203432260386
6,500.0,1590,bus_2201,2,-0.3615680062181642,1.0579283898863827,574.0,-3521.0,1590,0.1420343039255422,1.3891081718002714
9,11.0,1940,bus_3038,3,-0.1478528476195172,1.0280150534083676,-1216.0,4891.0,1940,0.1378966074389641,1.055846606290262
15,22.0,520,bus_5219,5,0.0225031072003356,1.0658874461374188,2765.0,-5720.0,520,0.9410579676308054,1.076238297250288
13,275.0,1611,starbus_xf_4109_4357_4358_1,4,1.034801060838919,1.0423351373891172,-2826.0,-1815.0,1611,0.1399230453043349,1.685970951652721
13,66.0,1846,bus_4344,4,0.9843789501461044,1.02051127097489,-2551.0,-2153.0,1846,0.0623915396944833,1.4083554575885069
2,500.0,1160,starbus_xf_1097_1098_1162_1,1,-0.0932172855885754,1.0091525107498516,849.0,-193.0,1160,-0.0214896129347868,1.0006073929904948
10,15.0,969,bus_3434,3,0.1754537172987937,1.0474321414081182,1119.0,3536.0,969,-0.1028662166125881,1.0547166851881058
15,110.0,1666,bus_5098,5,-0.125916349080461,1.0282763107925277,1862.0,-6237.0,1666,0.4803044139252357,1.0350282249169347
3,33.0,1989,bus_1575,1,-0.3883891666300858,1.04461712000107,1044.0,-449.0,1989,-0.5350124917062722,0.9655739904489232
11,275.0,1147,bus_3595,3,-0.2238529985768217,1.0644798369063324,-202.0,3207.0,1147,-0.0678238581380287,1.0566425772830312
4,132.0,1263,bus_1177,1,-0.1222968525810373,1.045409488214635,723.0,-891.0,1263,0.23745601477333,0.908860370218855
8,15.0,1930,bus_3461,3,-0.3516880363126221,1.012125657777282,-238.0,6931.0,1930,-0.1728586136128259,1.0081027587082956
2,66.0,327,bus_1626,1,-0.2506171483129956,1.0406686676843404,355.0,-490.0,327,-0.0765234710033122,1.089570278437102
2,132.0,1504,bus_1338,1,-0.3376503382165787,1.0443125997813845,787.0,-513.0,1504,-0.3653705411919568,0.9842660608318928
11,10.5,1314,bus_3465,3,-0.0076507051300008,0.9719860039332558,-1052.0,2808.0,1314,-0.0714320549121571,1.0824179546798147
6,220.0,1678,bus_2161,2,-0.3581980931036112,1.0395120520107106,348.0,-3879.0,1678,0.13288057022202,1.4407806467444044
14,15.75,284,bus_4066,4,1.294699352484162,0.9170617867386088,-2002.0,-3402.0,284,0.1217721842864216,1.5045052412141922
12,0.48,818,bus_4017,4,1.0799797403112603,1.0541071957697887,-3070.0,-1848.0,818,0.2293755731275107,1.6656651513167666
13,66.0,1743,bus_4289,4,0.984451666780934,1.018789844076332,-2187.0,-2766.0,1743,0.0842282054532776,1.4498582433148544
7,66.0,1868,bus_2245,2,0.053480944765304,1.100000009759768,1479.0,-4485.0,1868,0.5028999598856201,1.135076682286429
14,33.0,1143,bus_4152,4,0.4371864910722555,1.100000010559958,-912.0,-3273.0,1143,0.5796385949431301,1.0787138984159077
15,110.0,1232,bus_5097,5,-0.1259209763804768,1.0283312542285763,2155.0,-6119.0,1232,0.4780504878906826,1.046540967019615
8,22.0,1388,bus_3183,3,-0.5584759636607934,1.0066306477935971,-1051.0,7483.0,1388,-0.2515189534705331,1.006852424988302
9,110.0,1506,bus_3311,3,-0.3007208654312588,1.0599800178192336,-168.0,4073.0,1506,-0.0731349249163813,1.0674537936070183
6,22.0,575,bus_2297,2,-0.2024963631495367,1.0374639327960498,59.0,-4071.0,575,0.0931894463177029,1.4726236177048246
2,132.0,942,bus_1287,1,-0.2178380407129253,1.050402393963341,641.0,962.0,942,-0.0673561842487684,1.0635646878108598
5,22.0,675,bus_2315,2,-0.0473276960251785,1.086527316064996,227.0,-2547.0,675,0.0002754385610539,1.259116991929545
15,11.0,904,bus_5204,5,-0.1450200281151885,1.0288922150662605,2218.0,-6149.0,904,0.4593247699837079,1.0470914198149204
4,15.4,1386,bus_1039,1,0.1863921871100299,0.9635482027723276,1345.0,-1629.0,1386,0.2741636759007449,0.999518068216804
10,132.0,1369,bus_3300,3,-0.1162586114646227,1.0703003313912975,1842.0,4456.0,1369,-0.9788122820934448,0.712471015018233
12,132.0,15,starbus_xf_4160_4097_4401_1,4,1.0694001100538109,0.9961527504591547,-3732.0,-1731.0,15,0.2748582581074342,1.4671639230171765
13,0.6899999999999998,1184,bus_4019,4,1.5778921689993748,1.0079316601399624,-2914.0,-2084.0,1184,0.1814042231916678,1.219603370611456
2,330.0,500,bus_1152,1,-0.0917275693272281,1.0505892997593202,679.0,-116.0,500,-0.0643925821745193,1.0497306513700826
13,11.0,785,bus_4452,4,0.9031201636975164,0.9972735039005132,-2117.0,-2487.0,785,-0.1244770637837971,1.2824239409889229
6,66.0,1001,bus_2220,2,-0.3735836254983918,1.031150233112996,393.0,-2982.0,1001,0.1079004242252144,1.6653368408333404
14,132.0,251,bus_4221,4,0.3098621048777407,1.0755469937532347,-921.0,-2976.0,251,0.3181425309691962,1.075561340855824
12,132.0,1770,bus_4174,4,0.9822013397097696,1.0421660518071552,-2561.0,-1437.0,1770,0.0878955616796482,1.531190509809334
15,110.0,1578,starbus_xf_5094_5202_5203_2,5,-0.158642562270776,1.047232319357497,1770.0,-6395.0,1578,0.4282151527875021,1.0437007347015037
2,132.0,170,bus_1189,1,-0.3265882940248438,1.0491512002520478,732.0,-450.0,170,-0.3570394666213602,0.9880114377837558
1,66.0,248,bus_1623,1,-0.1181954240914965,1.1000000032806605,1924.0,1854.0,248,0.0598259046634115,1.100233710957884
5,17.0,68,bus_2020,2,0.0295139406435041,0.9990258493550974,762.0,-1940.0,68,0.2508631106060685,1.0037839203896712
6,10.5,529,bus_2323,2,-0.257280979549334,1.0999998764304073,954.0,-3371.0,529,0.0851864474193462,1.1598362187285027
13,0.6899999999999998,656,bus_4047,4,1.108196354755841,1.10000000104742,-2544.0,-1578.0,656,0.1310217423149743,1.6019819485971736
8,132.0,850,bus_3160,3,-0.2399724826463119,1.0545887406010024,-282.0,5815.0,850,-0.0384161258154286,1.0542851299223737
6,220.0,890,bus_2177,2,-0.2577878238021362,1.057617712468361,193.0,-3223.0,890,0.1382987862888652,1.5159493775740225
12,33.0,1795,bus_4345,4,0.9850416564551217,1.03304994553088,-3575.0,-1572.0,1795,0.0558610435173136,1.615891842179793
14,15.75,76,bus_4053,4,1.1436202662366215,1.0515586652605755,-1976.0,-2688.0,76,0.2226107956858173,1.0515617932856818
9,275.0,186,bus_3640,3,0.0018472922242327,1.081361734213575,-70.0,4803.0,186,0.200408900135645,1.0345090154467869
9,66.0,1373,bus_3055,3,-0.1316572262100374,1.0879681671275263,681.0,5298.0,1373,0.1506437632520263,1.138204277476316
8,132.0,1172,bus_3628,3,-0.4642309972809993,1.005594955779003,-1363.0,6796.0,1172,-0.1144199143238728,1.0101671163005763
13,275.0,393,bus_4143,4,1.0190060654478543,1.050929526789938,-2306.0,-1996.0,393,0.1394703469069879,1.5355740209294264
15,110.0,103,bus_5087,5,-0.0946411832911447,1.0289527047520208,1939.0,-6349.0,103,0.4985950126495539,1.024154015267002
4,330.0,355,starbus_xf_1106_1167_1537_4,1,-0.095678381687959,1.083924832986157,925.0,-2259.0,355,0.0862921672413517,1.18479515672138
11,33.0,982,bus_3193,3,-0.3039051618304394,1.000814807548711,-546.0,3295.0,982,-0.1930951020520032,0.9789579932907015
1,11.0,716,bus_1618,1,-0.0494581622796114,1.056047983585802,2796.0,2885.0,716,0.1976214435975921,1.0615837787374691
8,132.0,1587,bus_3211,3,-0.2925364994832125,1.025755173126864,-728.0,6939.0,1587,-0.1700552012068088,1.0249715557255272
3,132.0,870,bus_1219,1,-0.3335458348991383,1.049668907535496,1322.0,-618.0,870,-0.3736694525585969,0.9829550504211786
7,11.0,155,bus_2065,2,-0.3824904305150007,1.0450653206465002,1372.0,-4478.0,155,0.1031128172778217,1.2029099880925351
14,66.0,53,bus_4306,4,0.9712397701181096,1.0439237890336623,-1608.0,-3338.0,53,0.1226781595322994,1.479518844069521
2,11.0,650,bus_1558,1,-0.4449463847757653,1.0013963180793093,76.0,981.0,650,-0.1487788618862621,1.063623298398642
9,66.0,963,bus_3118,3,-0.2127506203587927,1.0625149659182382,66.0,5577.0,963,0.0299171981862625,1.0655872590241453
5,15.0,1560,bus_2022,2,0.0297147456713098,0.9924945772719456,769.0,-1980.0,1560,0.2509092205628824,1.0038359991081705
8,66.0,1163,bus_3260,3,-0.3688181154711835,0.9959949479685176,-600.0,6461.0,1163,-0.1378501292500242,0.9904322635468216
15,13.8,566,bus_5005,5,0.1118890133203961,1.0304590903472943,1757.0,-5707.0,566,2.468356027276,1.054429616609201
9,275.0,1492,bus_3598,3,-0.0569837377881945,1.0725893344167143,-214.0,4483.0,1492,0.1459378340261146,1.085769255030358
1,132.0,111,bus_1283,1,-0.223820379514656,1.0681931088675378,872.0,1361.0,111,-0.0540150786927239,1.1172134279892338
11,110.0,721,bus_3048,3,-0.3238866979276004,1.0509966548871377,-53.0,3019.0,721,-0.2216362441043167,0.9945080159738486
2,132.0,1738,bus_1178,1,-0.303756665935689,1.048723837273413,524.0,-60.0,1738,-0.2543549728526168,1.0395908320517038
6,22.0,1469,bus_2328,2,-0.454984896647556,1.0421012235228386,689.0,-4097.0,1469,0.103112611985286,1.245922955867738
4,0.6899999999999998,1254,bus_1014,1,0.0457527091668601,1.012188261550398,346.0,-1233.0,1254,0.6735327904006113,1.0121882710843315
7,22.0,1529,bus_2336,2,-0.3958548760358232,0.9842859914859092,936.0,-4019.0,1529,0.3292519959903702,1.0038595563915838
11,110.0,1358,starbus_xf_3231_3644_3645_1,3,-0.2914251524499437,1.037541740156558,-648.0,3275.0,1358,-0.1701716942967878,1.0173435808918807
2,132.0,1499,bus_1284,1,-0.3707750292514116,1.047474053947426,295.0,758.0,1499,-0.2262904391600066,1.0773615280920497
14,11.0,1443,bus_4497,4,0.2648732698416799,1.0573893457083343,-867.0,-2792.0,1443,0.2684262243267076,1.1485047038930554
8,132.0,93,bus_3094,3,-0.5402970853932636,1.000670957207478,-1395.0,6824.0,93,-0.1215023787600991,1.04476524566857
15,6.6,1854,bus_5241,5,-0.1527652776329509,1.0271967271636382,1962.0,-6405.0,1854,0.4389881925829027,1.022584755238393
14,11.0,10,bus_4446,4,0.9584921614424768,1.0172075788408763,-2382.0,-3109.0,10,0.1053621115296161,1.523057055989975
13,11.0,1908,bus_4416,4,0.9592808788118132,0.988674284919407,-2434.0,-2245.0,1908,0.004722183677535,1.347710633953363
8,132.0,1771,bus_3077,3,-0.3352582608114184,1.024455763859147,-574.0,6928.0,1771,-0.1757161431283967,1.0198942752375448
1,33.0,1351,bus_1589,1,-0.2192989604893104,1.0812559339677894,2052.0,2095.0,1351,-0.0628405396446331,1.1314827339019686
9,20.0,305,bus_3425,3,0.1454235810125263,1.07021276112892,229.0,3717.0,305,0.0163944218990887,1.1638521132045467
3,132.0,770,bus_1604,1,-0.3456986888800621,1.051065259809064,1498.0,-532.0,770,-0.4072510369356995,0.9719773958416084
7,20.0,1130,bus_2047,2,-0.3407000565081066,1.0239454099268392,1791.0,-4306.0,1130,0.1438696663355001,1.229080206245596
9,20.5,1580,bus_3444,3,0.1934439304666947,1.0316913403963113,193.0,3700.0,1580,0.018386773913457,1.1132146369433211
5,11.0,1520,bus_2334,2,-0.1678126587040918,1.0184814007896574,791.0,-2400.0,1520,-0.1585185735339198,0.9091005325798304
15,110.0,701,bus_5114,5,-0.1260305795823681,1.031161841620135,1875.0,-5837.0,701,0.6622101841978527,1.0336318837265874
11,33.0,321,bus_3472,3,-0.3611964130450539,1.0172713917449772,11.0,2977.0,321,-0.2930020112599792,0.9435416460896752
8,11.0,1353,bus_3449,3,-0.5225348395963224,1.0046480759664569,-1219.0,7565.0,1353,-0.2147685210611923,1.007894900794638
9,132.0,1440,bus_3028,3,-0.2871961237628797,1.0641454153918224,-733.0,4114.0,1440,-0.0547067653949917,1.0787814994159213
5,0.6899999999999998,1395,bus_2058,2,0.0939708386375153,1.034094657607213,-267.0,-3784.0,1395,0.1350334770124472,1.429891863979764
15,22.0,1185,bus_5206,5,-0.1391920037734627,1.022565375333608,2246.0,-6186.0,1185,0.4670041330334584,1.0292866068082176
13,165.0,1919,bus_2355,2,0.4061276590461376,0.9242757979141756,-1506.0,-942.0,1919,-0.6417113847953358,0.9242759370022422
15,11.0,62,bus_5021,5,-0.0388977927551203,1.0433409686196238,2200.0,-6283.0,62,0.5766378213406745,1.0433410306165511
3,132.0,665,bus_1169,1,-0.3447416806752665,1.0509756737161298,1269.0,-521.0,665,-0.4045553919548351,0.9724097729205295
14,66.0,1241,bus_4253,4,1.0416489671191809,1.0038343036669086,-1941.0,-3307.0,1241,0.1219433776870281,1.5174142399182249
2,11.0,446,bus_1084,1,-0.2223034966909975,1.0416474310929975,-696.0,490.0,446,-0.2430334735641133,1.1183535079120417
13,132.0,857,bus_4206,4,0.9070490963692684,1.0092456165308783,-1840.0,-1583.0,857,0.0601837218745818,1.4359341827142198
7,20.0,1994,bus_2094,2,-0.2849747280215445,0.9866147858912556,965.0,-4006.0,1994,0.5118241798127565,0.986614576850175
12,132.0,1633,bus_4167,4,0.9919542458196448,1.0526102065465093,-3222.0,-1469.0,1633,0.1100865053617546,1.7435312126527085
6,15.5,1347,bus_2014,2,0.1005460417536458,1.01028329049166,922.0,-3110.0,1347,0.2583442368630042,1.0804458338387088
13,11.0,1518,bus_4413,4,0.9803277960689896,1.0744404084584398,-2093.0,-2592.0,1518,0.1075050283979185,1.371884072913219
5,22.0,390,bus_2314,2,-0.3038387925420048,1.0007698695604337,-424.0,-3362.0,390,-0.1244074567823478,1.2886318178719678
11,110.0,1144,bus_3385,3,-0.3431928336970309,1.0380728973350946,4.0,2609.0,1144,-0.2336246091119556,0.9813529885858944
2,132.0,632,bus_1467,1,-0.3064737765711926,1.0489002548275752,430.0,146.0,632,-0.2711836982632657,1.034713943019545
15,110.0,833,bus_5065,5,-0.1908039287079281,1.0488907452953955,2301.0,-5533.0,833,0.7409693795415531,1.0597437354136348
13,66.0,1473,starbus_xf_4031_4030_4029_1,4,0.982537437339702,1.0503277370302675,-2214.0,-2738.0,1473,0.1138430803616955,1.295816054679021
9,10.5,86,bus_3139,3,-0.1210912988838416,1.025905603812447,1052.0,4200.0,86,-0.3296526145413966,0.989355432973515
9,275.0,523,bus_3549,3,-0.1279664211624367,1.100000010156541,-415.0,4345.0,523,0.0722186013435765,1.0999989467469582
6,220.0,1591,bus_2111,2,-0.4137380524245212,1.025184495356206,540.0,-4107.0,1591,0.1224631590098164,1.2105144290579186
4,330.0,1890,bus_1125,1,-0.0606862777489815,1.0504738640700926,978.0,-738.0,1890,0.0322943696925118,1.0469044267921557
14,1.0,152,bus_4083,4,0.4371781915363631,1.1000000073307443,-908.0,-3252.0,152,0.5796388046894458,1.0787110192541012
9,19.5,910,bus_3442,3,0.2060272183931094,1.0631065455551283,325.0,4565.0,910,0.6024250012873237,1.063106507638654
6,10.5,1921,bus_2325,2,-0.198444021567065,1.0999999542544856,967.0,-3314.0,1921,0.085235990119695,1.1598504380514696
1,500.0,2009,bus_fxf_CNSW NNSW Option 2 (Hub5 switching + Bayswater),1,0.0,1.0,,,2009,-0.0154001514502314,1.09767534578272
4,66.0,399,bus_1507,1,-0.2426699602811083,1.0398592271142382,814.0,-2288.0,399,0.0249202607930659,1.1580721927420905
6,500.0,245,bus_2199,2,-0.3330326234488831,1.0730997952876256,1007.0,-3430.0,245,0.1524745190371575,1.2857246998310432
14,11.5,469,bus_4075,4,0.276334896665774,1.0353458795360362,-932.0,-2764.0,469,0.2711306430702918,1.1214265933537464
11,13.8,521,bus_3428,3,-0.174998696849819,1.0320223617245128,-112.0,3661.0,521,-0.0174721517241871,1.0320293190098455
4,11.0,487,bus_1499,1,-0.464197698640507,1.042571125045101,664.0,-701.0,487,-0.5062353018537706,0.974597952805676
9,132.0,268,starbus_xf_3492_3565_3494_2,3,-0.1760108667529633,1.085786641687092,-50.0,5289.0,268,0.0545999437833156,1.0843086826389394
9,66.0,658,bus_3053,3,-0.0404545721940025,1.0821388704230634,733.0,5132.0,658,0.2271998040822898,1.1199816525336688
15,220.0,702,bus_5169,5,-0.1529018023669734,1.06407088421318,1851.0,-5654.0,702,0.6140498112718318,1.068445810502234
4,132.0,970,bus_1274,1,-0.0410959804115646,1.0874911502715805,925.0,-1481.0,970,0.0984102183841477,1.1047476568388732
8,19.1,1618,bus_3488,3,-0.3160462921706602,0.9944320172649588,-729.0,6494.0,1618,-0.092640484357907,0.9939113673336064
12,132.0,577,bus_4223,4,0.9939545028771918,1.0169805438048474,-3363.0,-1658.0,577,0.0748071934798877,1.5986521877635165
2,132.0,776,bus_1341,1,-0.3578111735378338,1.0472194238396284,294.0,913.0,776,-0.2198307788890754,1.0768555814674088
8,66.0,829,bus_3267,3,-0.2933625291894663,1.0643538802823609,-472.0,7187.0,829,-0.2290925264006767,1.0232264006571616
11,110.0,1091,starbus_xf_3358_3360_3361_1,3,-0.3467134749859578,1.014418098163686,-1083.0,3546.0,1091,-0.2665890642015696,0.9640801072084018
15,110.0,1426,bus_5067,5,-0.1854852442365448,1.0518626454526303,2250.0,-5558.0,1426,0.7668761214001049,1.0518646005529757
9,275.0,1047,bus_3554,3,-0.0633002668399791,1.0682078505336667,-369.0,4570.0,1047,0.143870570406066,1.083219171594609
11,11.0,379,bus_3136,3,-0.5189423765409037,1.0072613555769958,-568.0,2461.0,379,-0.5191660139241413,0.9205247218725976
2,132.0,187,bus_1354,1,-0.3338125187095481,1.0361546029517357,-379.0,380.0,187,-0.2242070038021339,1.060082035874778
13,66.0,1437,bus_4235,4,0.9842356396143824,1.0233575440946587,-2456.0,-2217.0,1437,0.0640282376206084,1.415102980481272
8,132.0,1010,bus_3189,3,-0.4192916495594614,1.0206649884414536,-869.0,7106.0,1010,-0.2002766332197052,1.0220907360029865
13,275.0,261,bus_4114,4,1.1469414624149383,1.0327436676843895,-2627.0,-1902.0,261,0.1472884285002112,1.4777466947660716
13,11.5,938,bus_4035,4,0.9836521052631936,0.9724991711676034,-2721.0,-2716.0,938,0.0664416588103017,1.3183354099623403
4,0.6899999999999998,1544,bus_1025,1,0.054478526429513,1.081447571485006,1612.0,-1106.0,1544,0.1682641792892022,1.08144757750174
6,500.0,2036,connection V7,2,0.0,1.0,,,2036,0.0,0.9999999994465234
6,11.5,486,bus_2061,2,0.1551049883245203,1.0127038052808508,1082.0,-3101.0,486,0.6610714533379041,1.012703934027053
2,11.0,1218,bus_1085,1,-0.3985368124794074,1.0114487070601823,-711.0,452.0,1218,-0.243027402162908,1.1183578573454067
11,275.0,107,bus_3572,3,-0.253357437243799,1.062415063757992,-102.0,2881.0,107,-0.0873143612236479,1.0533325024255564
15,22.0,102,bus_5187,5,-0.2128974684094702,1.0367219582281293,2432.0,-5585.0,102,0.7036973546306673,1.0545371808144974
7,66.0,69,bus_2277,2,-0.5501549079452858,1.0649595403645902,1059.0,-3919.0,69,0.0322782384370201,1.0649590249386114
1,132.0,282,bus_1364,1,-0.2520656324481088,1.0688791150283514,985.0,1738.0,282,-0.0663558167037799,1.1206043797233096
9,500.0,2020,connection Q9,3,0.0,1.0,,,2020,0.3070575578565496,1.1461037475558962
4,132.0,1278,bus_1108,1,0.0155500088525569,1.08292190904288,2426.0,-1595.0,1278,0.1537969013385103,1.0876341991508771
2,132.0,874,bus_1377,1,-0.2188293652239042,1.048420930743431,-466.0,-304.0,874,-0.0674946291903516,1.1071456307129544
11,110.0,1769,bus_3205,3,-0.2963870903178795,1.0517165692573855,-512.0,3485.0,1769,-0.183090922407646,1.0501392172028257
6,220.0,634,bus_2107,2,-0.0593195950535833,1.07761803927027,955.0,-3011.0,634,0.2585971858024873,1.1832487360577717
1,66.0,1041,bus_1554,1,0.0993183087116612,1.0461816068905287,2279.0,1953.0,1041,0.5201963933603814,1.0210355460093734
15,110.0,1156,bus_5089,5,-0.1173982466054453,1.029350912392254,1946.0,-6037.0,1156,0.4985298820947049,1.0324386999920647
13,13.2,741,bus_4039,4,1.0578588284278865,0.9989252074066408,-2452.0,-1688.0,741,0.1310217381157266,1.4941063285540788
11,11.0,13,bus_3400,3,-0.3988572378652586,1.0617715360098734,-1328.0,2098.0,13,-0.2365635191912961,1.125177847461209
12,33.0,895,bus_4366,4,0.9450389690341467,1.0424916491817615,-2772.0,-1272.0,895,-0.0919258291860416,1.4033164030716545
2,330.0,1332,bus_1091,1,-0.119669416560592,1.036109134968962,759.0,719.0,1332,-0.0315770280960975,1.0361164272017385
5,0.6899999999999998,1415,bus_2059,2,0.2691787807156292,1.0525098275702234,-275.0,-3768.0,1415,0.1350334780206295,1.4298918588195495
6,66.0,1053,bus_2291,2,-0.517605537531158,1.0123601657932064,669.0,-4017.0,1053,0.0686362245103285,1.012377565471884
