name,number_from,name_from,base_voltage_from,angle_from,magnitude_from,area_from,number_to,name_to,base_voltage_to,angle_to,magnitude_to,area_to,line_type,rating,x_from,y_from,x_to,y_to,geometry
bus_4002-bus_4154-i_line_4002_to_4154_1_cp,856,bus_4002,275.0,1.026466387898091,1.06298,13,1260,bus_4154,275.0,1.022433945314711,1.06710939543498,13,ac,550.0,-2616,-1803,-2383,-1796,"LINESTRING (-2616 -1803, -2383 -1796)"
bus_3560-bus_3605-i_line_3560_to_3605_1_cp,995,bus_3560,275.0,-0.17499869710401758,1.0536492981037135,11,1261,bus_3605,275.0,-0.20865533284368243,1.0682313528420821,11,ac,685.0,-587,3475,-757,3287,"LINESTRING (-587 3475, -757 3287)"
bus_1237-bus_1255-i_line_1237_to_1278_1_cp,1549,bus_1237,132.0,-0.07040417268156236,1.0537649618969513,4,1265,bus_1255,132.0,-0.06259535028869284,1.0568131467813322,4,ac,206.99999999999997,2110,-1334,1977,-1315,"LINESTRING (2110 -1334, 1977 -1315)"
bus_4179-bus_4180-i_line_4179_to_4180_1_cp,1606,bus_4179,132.0,0.7513460722263302,0.9679386752230494,13,1271,bus_4180,132.0,0.7356633379096249,0.9634043234084966,13,ac,161.0,-2161,-1186,-2124,-1196,"LINESTRING (-2161 -1186, -2124 -1196)"
bus_1191-bus_1401-i_line_1191_to_1401_1_cp,1059,bus_1191,132.0,-0.33456940802064333,1.06298,2,1276,bus_1401,132.0,-0.3135417955347496,1.0510819687919006,2,ac,181.0,313,384,311,234,"LINESTRING (313 384, 311 234)"
bus_1230-bus_1401-i_line_1230_to_1401_1_cp,1538,bus_1230,132.0,-0.31169222040620087,1.0499478933231794,2,1276,bus_1401,132.0,-0.3135417955347496,1.0510819687919006,2,ac,240.0,247,195,311,234,"LINESTRING (247 195, 311 234)"
bus_1225-bus_1108-i_line_1225_to_1376_1_cp,805,bus_1225,132.0,0.05224162271527472,1.084868938718883,4,1278,bus_1108,132.0,0.015550008852556987,1.0829219090428799,4,ac,184.0,2666,-1661,2426,-1595,"LINESTRING (2666 -1661, 2426 -1595)"
bus_2265-bus_2351-i_line_2265_to_2351_1_cp,893,bus_2265,66.0,0.12128547028768126,0.97713,6,1279,bus_2351,66.0,0.1012787345169444,1.0771298909172782,6,ac,87.0,77,-4396,110,-4266,"LINESTRING (77 -4396, 110 -4266)"
bus_2280-bus_2351-i_line_2280_to_2351_1_cp,1028,bus_2280,66.0,-0.36690040909897714,1.0195094263529696,6,1279,bus_2351,66.0,0.1012787345169444,1.0771298909172782,6,ac,140.6238037852557,149,-4060,110,-4266,"LINESTRING (149 -4060, 110 -4266)"
bus_2269-bus_2351-i_line_2269_to_2351_1_cp,1250,bus_2269,66.0,0.21806584592456493,1.0734714258336564,6,1279,bus_2351,66.0,0.1012787345169444,1.0771298909172782,6,ac,87.0,94,-4418,110,-4266,"LINESTRING (94 -4418, 110 -4266)"
bus_5077-bus_5086-i_line_5077_to_5086_1_cp,975,bus_5077,110.0,-0.039237807092336666,1.0513241726512617,15,1281,bus_5086,110.0,-0.03944275476454993,1.051525458785351,15,ac,82.0,1415,-6262,1461,-6328,"LINESTRING (1415 -6262, 1461 -6328)"
bus_2234-bus_2235-i_line_2234_to_2235_1_cp,1159,bus_2234,66.0,-0.26109509629946753,1.0311392640156765,6,1284,bus_2235,66.0,-0.2893603923467968,0.9969173267714591,6,ac,84.0,766,-2913,821,-2923,"LINESTRING (766 -2913, 821 -2923)"
bus_2234-bus_2235-i_line_2234_to_2235_2_cp,1159,bus_2234,66.0,-0.26109509629946753,1.0311392640156765,6,1284,bus_2235,66.0,-0.2893603923467968,0.9969173267714591,6,ac,85.0,766,-2913,821,-2923,"LINESTRING (766 -2913, 821 -2923)"
bus_3259-bus_3518-i_line_3259_to_3518_1_cp,1320,bus_3259,132.0,-0.35012952823954757,1.025855703871981,8,1291,bus_3518,132.0,-0.3031748976012003,1.0417387838644785,8,ac,160.0,-1099,6377,-1155,6151,"LINESTRING (-1099 6377, -1155 6151)"
bus_3172-bus_3518-i_line_3172_to_3518_1_cp,1741,bus_3172,132.0,-0.3111385796070227,1.036920087833526,8,1291,bus_3518,132.0,-0.3031748976012003,1.0417387838644785,8,ac,153.0,-1334,6180,-1155,6151,"LINESTRING (-1334 6180, -1155 6151)"
bus_3248-bus_3518-i_line_3248_to_3518_1_cp,1816,bus_3248,132.0,-0.3088493657508758,1.0433352987473363,8,1291,bus_3518,132.0,-0.3031748976012003,1.0417387838644785,8,ac,202.99999999999997,-1173,6240,-1155,6151,"LINESTRING (-1173 6240, -1155 6151)"
bus_1104-bus_1116-i_line_1104_to_1116_1_cp,952,bus_1104,330.0,-0.06958969429149522,1.027,1,1292,bus_1116,330.0,-0.06794476539469592,1.0582272538280666,1,ac,665.0,1748,2235,1984,2351,"LINESTRING (1748 2235, 1984 2351)"
bus_3000-bus_3274-i_line_3061_to_3274_1_cp,135,bus_3000,132.0,-0.19441404267018805,1.0406642897458762,9,1295,bus_3274,132.0,-0.14019024715022288,1.0548124760062194,9,ac,115.99999999999999,-172,5490,-68,5301,"LINESTRING (-172 5490, -68 5301)"
bus_3273-bus_3274-i_line_3273_to_3274_1_cp,572,bus_3273,132.0,-0.13902989964422174,1.03192,9,1295,bus_3274,132.0,-0.14019024715022288,1.0548124760062194,9,ac,161.0,-22,5394,-68,5301,"LINESTRING (-22 5394, -68 5301)"
bus_3060-bus_3274-i_line_3060_to_3274_1_cp,573,bus_3060,132.0,-0.11086162282300452,1.0653552519080292,9,1295,bus_3274,132.0,-0.14019024715022288,1.0548124760062194,9,ac,118.0,11,5168,-68,5301,"LINESTRING (11 5168, -68 5301)"
bus_3543-bus_3556-i_line_3543_to_3556_1_cp,139,bus_3543,275.0,-0.21755697394688514,1.063932517287146,11,1296,bus_3556,275.0,-0.24575596783027517,1.079946144841311,9,ac,509.99999999999994,-685,3675,-853,3865,"LINESTRING (-685 3675, -853 3865)"
bus_3547-bus_3556-i_line_3547_to_3556_1_cp,1310,bus_3547,275.0,-0.19310236293677202,1.0621993293262253,9,1296,bus_3556,275.0,-0.24575596783027517,1.079946144841311,9,ac,507.0,-906,4002,-853,3865,"LINESTRING (-906 4002, -853 3865)"
bus_4279-bus_4296-i_line_4279_to_4294_1_cp,18,bus_4279,66.0,0.9669450610710372,1.022934109039757,13,1300,bus_4296,66.0,0.9646846837754942,1.024117188985438,13,ac,91.0,-2083,-2441,-1884,-2362,"LINESTRING (-2083 -2441, -1884 -2362)"
bus_4280-bus_4296-i_line_4281_to_4297_1_cp,1500,bus_4280,66.0,0.9657976935919848,1.0231031378186348,13,1300,bus_4296,66.0,0.9646846837754942,1.024117188985438,13,ac,104.0,-2056,-2473,-1884,-2362,"LINESTRING (-2056 -2473, -1884 -2362)"
bus_4278-bus_4296-i_line_4278_to_4296_1_cp,1885,bus_4278,66.0,0.9640130385718999,1.0236208162241114,13,1300,bus_4296,66.0,0.9646846837754942,1.024117188985438,13,ac,80.0,-1936,-2305,-1884,-2362,"LINESTRING (-1936 -2305, -1884 -2362)"
bus_1159-bus_1312-i_line_1159_to_1312_1_cp,1336,bus_1159,132.0,-0.046704329407300134,1.027,1,1306,bus_1312,132.0,-0.059216821242692334,1.0576657920515482,1,ac,137.0,1823,2202,2044,2249,"LINESTRING (1823 2202, 2044 2249)"
bus_3543-bus_3547-i_line_3543_to_3547_1_cp,139,bus_3543,275.0,-0.21755697394688514,1.063932517287146,11,1310,bus_3547,275.0,-0.19310236293677202,1.0621993293262253,9,ac,535.0,-685,3675,-906,4002,"LINESTRING (-685 3675, -906 4002)"
bus_4031-bus_4307-i_line_4091_to_4307_1_cp,642,bus_4031,66.0,0.982537437853312,1.01428437,13,1317,bus_4307,66.0,0.978296840554583,1.0842402793675203,14,ac,112.00000000000001,-2169,-2688,-1893,-2668,"LINESTRING (-2169 -2688, -1893 -2668)"
bus_3245-bus_3259-i_line_3246_to_3259_1_cp,314,bus_3245,132.0,-0.3268053357617507,1.0351416688430102,8,1320,bus_3259,132.0,-0.35012952823954757,1.025855703871981,8,ac,162.0,-1281,6365,-1099,6377,"LINESTRING (-1281 6365, -1099 6377)"
bus_3068-bus_3259-i_line_3068_to_3259_1_cp,515,bus_3068,132.0,-0.3512812251017765,1.0297266963201006,8,1320,bus_3259,132.0,-0.35012952823954757,1.025855703871981,8,ac,138.0,-1018,6497,-1099,6377,"LINESTRING (-1018 6497, -1099 6377)"
bus_3096-bus_3259-i_line_3096_to_3259_1_cp,845,bus_3096,132.0,-0.3509104358037359,1.029971922484526,8,1320,bus_3259,132.0,-0.35012952823954757,1.025855703871981,8,ac,137.0,-1013,6597,-1099,6377,"LINESTRING (-1013 6597, -1099 6377)"
bus_1198-bus_1455-i_line_1198_to_1455_1_cp,979,bus_1198,132.0,-0.32292546157903324,1.054397907941647,2,1322,bus_1455,132.0,-0.34684733730034334,1.049623823105755,2,ac,227.99999999999997,528,664,438,792,"LINESTRING (528 664, 438 792)"
bus_1198-bus_1455-i_line_1198_to_1455_2_cp,979,bus_1198,132.0,-0.32292546157903324,1.054397907941647,2,1322,bus_1455,132.0,-0.34684733730034334,1.049623823105755,2,ac,222.00000000000003,528,664,438,792,"LINESTRING (528 664, 438 792)"
bus_1438-bus_1455-i_line_1438_to_1455_1_cp,1455,bus_1438,132.0,-0.35307963775776274,1.0488805205029363,2,1322,bus_1455,132.0,-0.34684733730034334,1.049623823105755,2,ac,219.0,360,873,438,792,"LINESTRING (360 873, 438 792)"
bus_1438-bus_1455-i_line_1438_to_1455_2_cp,1455,bus_1438,132.0,-0.35307963775776274,1.0488805205029363,2,1322,bus_1455,132.0,-0.34684733730034334,1.049623823105755,2,ac,217.0,360,873,438,792,"LINESTRING (360 873, 438 792)"
bus_2218-bus_2221-i_line_2218_to_2221_1_cp,867,bus_2218,66.0,-0.4768849226419727,1.0502231217719962,6,1323,bus_2221,66.0,-0.48014108841183734,1.047832513684495,6,ac,97.0,407,-4312,411,-4225,"LINESTRING (407 -4312, 411 -4225)"
bus_2211-bus_2221-i_line_2211_to_2221_1_cp,1906,bus_2211,66.0,-0.47548687265946793,1.0511869420387072,6,1323,bus_2221,66.0,-0.48014108841183734,1.047832513684495,6,ac,75.0,411,-4354,411,-4225,"LINESTRING (411 -4354, 411 -4225)"
bus_3161-bus_3162-i_line_3161_to_3162_1_cp,1242,bus_3161,132.0,-0.294014035081664,1.0536492981037135,8,1328,bus_3162,132.0,-0.30205682012324986,1.0362328357685295,8,ac,119.0,-946,5782,-960,5877,"LINESTRING (-946 5782, -960 5877)"
bus_3288-bus_3618-i_line_3288_to_3618_2_cp,217,bus_3288,132.0,-0.11509829119632632,1.0693105933875027,10,1334,bus_3618,132.0,-0.10789687990637403,1.072141898585632,10,ac,210.0,1330,4476,1258,4394,"LINESTRING (1330 4476, 1258 4394)"
bus_3288-bus_3618-i_line_3288_to_3618_1_cp,217,bus_3288,132.0,-0.11509829119632632,1.0693105933875027,10,1334,bus_3618,132.0,-0.10789687990637403,1.072141898585632,10,ac,202.0,1330,4476,1258,4394,"LINESTRING (1330 4476, 1258 4394)"
bus_3287-bus_3618-i_line_3287_to_3618_1_cp,1104,bus_3287,132.0,-0.11379629733590782,1.0684765934677112,10,1334,bus_3618,132.0,-0.10789687990637403,1.072141898585632,10,ac,140.0,1311,4487,1258,4394,"LINESTRING (1311 4487, 1258 4394)"
bus_3287-bus_3618-i_line_3287_to_3618_2_cp,1104,bus_3287,132.0,-0.11379629733590782,1.0684765934677112,10,1334,bus_3618,132.0,-0.10789687990637403,1.072141898585632,10,ac,141.0,1311,4487,1258,4394,"LINESTRING (1311 4487, 1258 4394)"
bus_3300-bus_3618-i_line_3300_to_3618_2_cp,1369,bus_3300,132.0,-0.11625861146462271,1.0703003313912975,10,1334,bus_3618,132.0,-0.10789687990637403,1.072141898585632,10,ac,263.0,1342,4456,1258,4394,"LINESTRING (1342 4456, 1258 4394)"
bus_3300-bus_3618-i_line_3300_to_3618_1_cp,1369,bus_3300,132.0,-0.11625861146462271,1.0703003313912975,10,1334,bus_3618,132.0,-0.10789687990637403,1.072141898585632,10,ac,254.99999999999997,1342,4456,1258,4394,"LINESTRING (1342 4456, 1258 4394)"
bus_4266-bus_4275-i_line_4266_to_4275_1_cp,6,bus_4266,66.0,1.005219776076628,1.0202665614864552,14,1335,bus_4275,66.0,0.995585596688038,1.0177437947609143,14,ac,122.0,-2234,-3018,-2291,-2954,"LINESTRING (-2234 -3018, -2291 -2954)"
bus_4272-bus_4275-i_line_4272_to_4275_1_cp,1178,bus_4272,66.0,1.0003842266771867,1.0185065085189273,14,1335,bus_4275,66.0,0.995585596688038,1.0177437947609143,14,ac,112.00000000000001,-2315,-3045,-2291,-2954,"LINESTRING (-2315 -3045, -2291 -2954)"
bus_4231-bus_4275-i_line_4231_to_4275_1_cp,1225,bus_4231,66.0,0.993303854787057,1.0157419732417814,14,1335,bus_4275,66.0,0.995585596688038,1.0177437947609143,14,ac,189.0,-2402,-3075,-2291,-2954,"LINESTRING (-2402 -3075, -2291 -2954)"
bus_1374-bus_1478-i_line_1340_to_1478_1_cp,309,bus_1374,132.0,-0.3550556622084452,1.0511641521809494,2,1341,bus_1478,132.0,-0.3544728069213809,1.0508617417520452,2,ac,159.0,467,-265,597,-481,"LINESTRING (467 -265, 597 -481)"
bus_1289-bus_1478-i_line_1391_to_1478_1_cp,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,1341,bus_1478,132.0,-0.3544728069213809,1.0508617417520452,2,ac,176.0,970,-499,597,-481,"LINESTRING (970 -499, 597 -481)"
bus_1236-bus_1252-i_line_1236_to_1491_1_cp,1488,bus_1236,132.0,-0.3131262039206195,1.049703806904925,2,1342,bus_1252,132.0,-0.31466633263231186,1.0496105488866538,3,ac,179.0,645,137,875,144,"LINESTRING (645 137, 875 144)"
bus_1287-bus_1496-i_line_1287_to_1496_1_pi,942,bus_1287,132.0,-0.21783804071292537,1.0504023939633407,2,1345,bus_1496,132.0,-0.22865093636499476,1.0490014635702751,2,ac,221.0,641,962,531,970,"LINESTRING (641 962, 531 970)"
bus_2118-bus_2140-i_line_2118_to_2174_2_cp,1449,bus_2118,220.0,-0.46402072214922263,1.0303869215760735,7,1352,bus_2140,220.0,-0.4754272017650374,1.0290853119969852,7,ac,554.0,984,-3929,1017,-4276,"LINESTRING (984 -3929, 1017 -4276)"
bus_2118-bus_2140-i_line_2118_to_2174_1_cp,1449,bus_2118,220.0,-0.46402072214922263,1.0303869215760735,7,1352,bus_2140,220.0,-0.4754272017650374,1.0290853119969852,7,ac,554.0,984,-3929,1017,-4276,"LINESTRING (984 -3929, 1017 -4276)"
bus_1289-bus_1387-i_line_1289_to_1387_2_cp,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,1354,bus_1387,132.0,-0.34646242309314773,1.051545262622089,3,ac,124.0,970,-499,1118,-512,"LINESTRING (970 -499, 1118 -512)"
bus_2303-bus_2304-i_line_2303_to_2304_2_pi,948,bus_2303,22.0,-0.1554617201189107,1.0232136878299782,5,1359,bus_2304,22.0,-0.15750289975936405,1.0244014877436112,5,ac,206.99999999999997,-404,-2893,-388,-2854,"LINESTRING (-404 -2893, -388 -2854)"
bus_5089-bus_5116-i_line_5089_to_5116_1_cp,1156,bus_5089,110.0,-0.11739824660544532,1.029350912392254,15,1366,bus_5116,110.0,-0.07753256426510376,1.0429853172893198,15,ac,98.0,1146,-6037,1193,-5956,"LINESTRING (1146 -6037, 1193 -5956)"
bus_5080-bus_5116-i_line_5081_to_5116_1_cp,1941,bus_5080,110.0,-0.057153770407643564,1.0474235580439655,15,1366,bus_5116,110.0,-0.07753256426510376,1.0429853172893198,15,ac,124.0,1233,-6112,1193,-5956,"LINESTRING (1233 -6112, 1193 -5956)"
bus_1189-bus_1289-i_line_1189_to_1469_2_cp,170,bus_1189,132.0,-0.32658829402484385,1.0491512002520478,2,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,ac,231.0,732,-450,970,-499,"LINESTRING (732 -450, 970 -499)"
bus_1189-bus_1289-i_line_1189_to_1470_1_cp,170,bus_1189,132.0,-0.32658829402484385,1.0491512002520478,2,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,ac,314.0,732,-450,970,-499,"LINESTRING (732 -450, 970 -499)"
bus_1186-bus_1289-i_line_1186_to_1231_1_cp_merged_with_line_1231_to_1391_1_cp,609,bus_1186,132.0,-0.3225125859884355,1.0428691268985268,2,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,ac,233.0,567,-53,970,-499,"LINESTRING (567 -53, 970 -499)"
bus_1282-bus_1289-i_line_1282_to_1470_1_cp,690,bus_1282,132.0,-0.36003538525741496,1.0496754662616752,3,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,ac,225.99999999999997,989,-639,970,-499,"LINESTRING (989 -639, 970 -499)"
bus_1326-bus_1289-i_line_1326_to_1391_1_cp,1745,bus_1326,132.0,-0.35072640565266416,1.0501443397377246,2,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,ac,217.0,579,-361,970,-499,"LINESTRING (579 -361, 970 -499)"
bus_1212-bus_1289-i_line_1212_to_1391_2_cp,1805,bus_1212,132.0,-0.3530782978945438,1.0510317830927647,2,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,ac,193.0,710,-618,970,-499,"LINESTRING (710 -618, 970 -499)"
bus_1212-bus_1289-i_line_1212_to_1391_1_cp,1805,bus_1212,132.0,-0.3530782978945438,1.0510317830927647,2,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,ac,184.0,710,-618,970,-499,"LINESTRING (710 -618, 970 -499)"
bus_1281-bus_1289-i_line_1281_to_1469_2_cp,1917,bus_1281,132.0,-0.3538853652978019,1.0509862160103354,3,1367,bus_1289,132.0,-0.35135806853578744,1.0504837494482029,3,ac,220.00000000000003,882,-668,970,-499,"LINESTRING (882 -668, 970 -499)"
bus_4103-bus_4153-i_line_4103_to_4153_2_cp,1153,bus_4103,33.0,0.3904657429201176,1.0954298994640972,14,1371,bus_4153,33.0,0.39030049933340255,1.1000000106408856,14,ac,138.0,-967,-3102,-1009,-3162,"LINESTRING (-967 -3102, -1009 -3162)"
bus_3010-bus_3174-i_line_3010_to_3174_1_cp,326,bus_3010,132.0,-0.24859414887949116,1.0543770831916222,9,1374,bus_3174,132.0,-0.26119157006971877,1.0556425205444706,9,ac,145.0,-1345,4055,-1425,4091,"LINESTRING (-1345 4055, -1425 4091)"
bus_2242-bus_2260-i_line_2242_to_2261_1_cp,808,bus_2242,66.0,-0.1575868185845766,1.0684372213415887,7,1377,bus_2260,66.0,-0.3445055596501761,1.0497066299904514,7,ac,158.27858959414095,1398,-4306,1368,-4310,"LINESTRING (1398 -4306, 1368 -4310)"
bus_2255-bus_2260-i_line_2255_to_2261_4_cp,1270,bus_2255,66.0,-0.35818359199444055,1.0508522017709232,7,1377,bus_2260,66.0,-0.3445055596501761,1.0497066299904514,7,ac,93.0,1320,-4352,1368,-4310,"LINESTRING (1320 -4352, 1368 -4310)"
bus_2255-bus_2260-i_line_2255_to_2261_3_cp,1270,bus_2255,66.0,-0.35818359199444055,1.0508522017709232,7,1377,bus_2260,66.0,-0.3445055596501761,1.0497066299904514,7,ac,99.0,1320,-4352,1368,-4310,"LINESTRING (1320 -4352, 1368 -4310)"
bus_2255-bus_2260-i_line_2255_to_2261_1_cp,1270,bus_2255,66.0,-0.35818359199444055,1.0508522017709232,7,1377,bus_2260,66.0,-0.3445055596501761,1.0497066299904514,7,ac,83.0,1320,-4352,1368,-4310,"LINESTRING (1320 -4352, 1368 -4310)"
bus_2200-bus_2209-i_line_2200_to_2209_1_cp,811,bus_2200,500.0,-0.21158900438121792,1.0102695555460788,5,1387,bus_2209,500.0,-0.21738413926592012,1.0204188489748507,5,ac,1363.0,-277,-2958,-82,-3150,"LINESTRING (-277 -2958, -82 -3150)"
bus_2203-bus_2209-i_line_2203_to_2209_1_cp,1891,bus_2203,500.0,-0.3331696804991536,1.0551643037053646,5,1387,bus_2209,500.0,-0.21738413926592012,1.0204188489748507,5,ac,1436.0,149,-3261,-82,-3150,"LINESTRING (149 -3261, -82 -3150)"
bus_3299-bus_3633-i_line_3299_to_3633_1_cp,562,bus_3299,110.0,-0.3292357150818124,1.0515757155603318,11,1389,bus_3633,110.0,-0.32923318149853065,1.0515672087287053,11,ac,131.0,-1209,2547,-1147,2506,"LINESTRING (-1209 2547, -1147 2506)"
bus_3386-bus_3633-i_line_3386_to_3633_1_cp,919,bus_3386,110.0,-0.33468786994556377,1.04863136802294,11,1389,bus_3633,110.0,-0.32923318149853065,1.0515672087287053,11,ac,137.0,-1347,2481,-1147,2506,"LINESTRING (-1347 2481, -1147 2506)"
bus_3123-bus_3633-i_line_3123_to_3633_1_cp,935,bus_3123,110.0,-0.3315990081514967,1.0493976185367506,11,1389,bus_3633,110.0,-0.32923318149853065,1.0515672087287053,11,ac,189.0,-1272,2398,-1147,2506,"LINESTRING (-1272 2398, -1147 2506)"
bus_3177-bus_3633-i_line_3177_to_3633_1_cp,1057,bus_3177,110.0,-0.3305680529366865,1.0506755327962163,11,1389,bus_3633,110.0,-0.32923318149853065,1.0515672087287053,11,ac,179.0,-1249,2385,-1147,2506,"LINESTRING (-1249 2385, -1147 2506)"
bus_3134-bus_3633-i_line_3134_to_3633_1_cp,1963,bus_3134,110.0,-0.3432878092165599,1.041722625923559,11,1389,bus_3633,110.0,-0.32923318149853065,1.0515672087287053,11,ac,129.0,-1006,2471,-1147,2506,"LINESTRING (-1006 2471, -1147 2506)"
bus_3134-bus_3633-i_line_3134_to_3633_2_cp,1963,bus_3134,110.0,-0.3432878092165599,1.041722625923559,11,1389,bus_3633,110.0,-0.32923318149853065,1.0515672087287053,11,ac,134.0,-1006,2471,-1147,2506,"LINESTRING (-1006 2471, -1147 2506)"
bus_1496-bus_1195-i_line_1194_to_1496_1_pi_merged_with_line_1194_to_1195_1_pi,1345,bus_1496,132.0,-0.22865093636499476,1.0490014635702751,2,1391,bus_1195,132.0,-0.25753543345579133,1.06298,2,ac,681.0,531,970,349,757,"LINESTRING (531 970, 349 757)"
bus_1193-bus_1477-i_line_1193_to_1477_1_cp,1273,bus_1193,132.0,-0.20136299261574386,1.0817086441614856,1,1400,bus_1477,132.0,-0.2063216176403489,1.0786904638026873,1,ac,223.0,1179,1409,1237,1469,"LINESTRING (1179 1409, 1237 1469)"
bus_1193-bus_1477-i_line_1193_to_1477_2_cp,1273,bus_1193,132.0,-0.20136299261574386,1.0817086441614856,1,1400,bus_1477,132.0,-0.2063216176403489,1.0786904638026873,1,ac,198.0,1179,1409,1237,1469,"LINESTRING (1179 1409, 1237 1469)"
bus_3142-bus_3270-i_line_3142_to_3270_1_cp,886,bus_3142,66.0,-0.3536952539826621,1.043346085232991,8,1401,bus_3270,66.0,-0.35708951095350144,1.0405884841495994,8,ac,69.0,-1072,6873,-1045,6993,"LINESTRING (-1072 6873, -1045 6993)"
bus_1169-bus_1486-i_line_1352_to_1486_1_cp,665,bus_1169,132.0,-0.34474168067526656,1.0509756737161298,3,1405,bus_1486,132.0,-0.3456259784062632,1.0510489896399962,3,ac,263.0,1269,-521,1527,-552,"LINESTRING (1269 -521, 1527 -552)"
bus_1182-bus_1396-i_line_1182_to_1396_1_cp,1568,bus_1182,132.0,-0.005347379626382377,1.0732977647457633,2,1408,bus_1396,132.0,-0.02425101749319196,1.0612120989690004,2,ac,192.0,1536,1414,1641,1447,"LINESTRING (1536 1414, 1641 1447)"
bus_5073-bus_5074-i_line_5073_to_5074_1_cp,1652,bus_5073,110.0,-0.1770709305525068,1.0187226346006408,15,1409,bus_5074,110.0,-0.17911026654029166,1.0179666181837457,15,ac,138.0,1449,-5728,1372,-5727,"LINESTRING (1449 -5728, 1372 -5727)"
bus_2120-bus_2126-i_line_2120_to_2126_1_cp,1934,bus_2120,220.0,-0.10800405678141652,1.0732927597962678,6,1411,bus_2126,220.0,-0.17697794328349217,1.0488218667616225,6,ac,307.0,735,-2765,703,-2878,"LINESTRING (735 -2765, 703 -2878)"
bus_2120-bus_2126-i_line_2120_to_2126_2_cp,1934,bus_2120,220.0,-0.10800405678141652,1.0732927597962678,6,1411,bus_2126,220.0,-0.17697794328349217,1.0488218667616225,6,ac,297.0,735,-2765,703,-2878,"LINESTRING (735 -2765, 703 -2878)"
bus_1129-bus_1243-i_line_1129_to_1243_1_cp,1598,bus_1129,132.0,-0.3565425581440695,1.0514190086505701,2,1412,bus_1243,132.0,-0.3564994404360187,1.0513581762861812,2,ac,125.0,764,-346,658,-372,"LINESTRING (764 -346, 658 -372)"
bus_2105-bus_2128-i_line_2105_to_2154_2_cp,535,bus_2105,220.0,-0.3216407682288247,1.0446811005842624,6,1413,bus_2128,220.0,-0.35809998044972546,1.0389217956445833,6,ac,306.0,264,-3628,340,-3787,"LINESTRING (264 -3628, 340 -3787)"
bus_2105-bus_2128-i_line_2105_to_2154_1_cp,535,bus_2105,220.0,-0.3216407682288247,1.0446811005842624,6,1413,bus_2128,220.0,-0.35809998044972546,1.0389217956445833,6,ac,373.0,264,-3628,340,-3787,"LINESTRING (264 -3628, 340 -3787)"
bus_2109-bus_2128-i_line_2109_to_2154_1_cp,803,bus_2109,220.0,-0.32264342673897,1.049080048421154,6,1413,bus_2128,220.0,-0.35809998044972546,1.0389217956445833,6,ac,313.0,224,-3741,340,-3787,"LINESTRING (224 -3741, 340 -3787)"
bus_4249-bus_4251-i_line_4250_to_4251_1_cp,161,bus_4249,66.0,1.0386857773931322,1.0025688293140305,14,1418,bus_4251,66.0,1.0312946944578931,1.0014779113108678,14,ac,79.0,-2040,-3485,-2185,-3693,"LINESTRING (-2040 -3485, -2185 -3693)"
bus_2164-bus_2178-i_line_2164_to_2178_1_cp,1883,bus_2164,220.0,-0.4635104870103187,1.06298,6,1420,bus_2178,220.0,-0.46651207273344913,1.037808599627651,6,ac,512.0,937,-3740,900,-3575,"LINESTRING (937 -3740, 900 -3575)"
